Date,ProductID,DepartmentID,NetRevenue,GrossProfit,EBITDA,OperatingIncome,Actual,Budget,CurrentAssets,CurrentLiabilities,COGS,AvgInventory,NOPAT,InvestedCapital
2024-02-01,75,70,1157700.0,567100.0,378800.0,309200.0,1157700.0,1238700.0,823100.0,368700.0,590600.0,278200.0,232400.0,3098600.0
2024-02-01,76,10,447100.0,265500.0,154800.0,119100.0,447100.0,451000.0,326700.0,141100.0,181600.0,95100.0,94200.0,1191900.0
2024-02-01,77,30,1047000.0,545600.0,320500.0,226200.0,1047000.0,1006700.0,688600.0,348500.0,501400.0,268200.0,180300.0,2871900.0
2024-02-01,78,20,333800.0,170900.0,122800.0,97900.0,333800.0,345800.0,251000.0,110000.0,162900.0,78600.0,74700.0,1036100.0
2024-02-01,79,40,2703900.0,1707900.0,1015700.0,868600.0,2703900.0,2547600.0,2090300.0,780700.0,996000.0,569500.0,643600.0,8399400.0
2024-02-01,80,60,350300.0,191400.0,112000.0,82600.0,350300.0,328700.0,234800.0,95400.0,158900.0,84300.0,62100.0,1070500.0
2024-02-01,81,50,2347800.0,1387500.0,975400.0,825900.0,2347800.0,2228000.0,1760900.0,761300.0,960300.0,440700.0,617600.0,7005500.0
2024-02-01,82,30,1636600.0,854000.0,505600.0,430700.0,1636600.0,1612000.0,1028500.0,490100.0,782600.0,425900.0,326300.0,3458600.0
2024-02-01,83,20,2344000.0,1339200.0,949700.0,727900.0,2344000.0,2491800.0,1559800.0,546700.0,1004800.0,568800.0,577400.0,7258000.0
2024-02-01,84,80,618600.0,342100.0,211300.0,184700.0,618600.0,646700.0,432400.0,179300.0,276500.0,136200.0,143100.0,1358400.0
2024-02-01,85,80,2922700.0,1639300.0,914400.0,743100.0,2922700.0,3060500.0,1763100.0,944800.0,1283400.0,607900.0,569000.0,10193700.0
2024-02-01,86,70,2158600.0,1201700.0,841100.0,634500.0,2158600.0,2271800.0,1673600.0,617000.0,956900.0,482300.0,462100.0,6468800.0
2024-02-01,87,30,691900.0,384000.0,256900.0,190700.0,691900.0,707000.0,512500.0,179500.0,307900.0,160600.0,139800.0,1618600.0
2024-02-01,88,80,366900.0,183400.0,104600.0,89400.0,366900.0,376900.0,255200.0,101000.0,183500.0,85000.0,71600.0,790600.0
2024-02-01,89,60,2533900.0,1181600.0,801200.0,580000.0,2533900.0,2708800.0,1592700.0,726400.0,1352300.0,610300.0,455300.0,6740600.0
2024-02-01,90,40,696800.0,402700.0,251800.0,186100.0,696800.0,735500.0,437600.0,163900.0,294100.0,164500.0,140500.0,1842400.0
2024-02-01,91,30,1016800.0,575700.0,370800.0,299600.0,1016800.0,1032100.0,768500.0,375100.0,441100.0,254600.0,235400.0,2493700.0
2024-02-01,92,40,793800.0,453900.0,318900.0,278000.0,793800.0,793200.0,494200.0,222300.0,339900.0,183200.0,214800.0,2751700.0
2024-02-01,93,60,102800.0,46800.0,30300.0,23200.0,102800.0,105400.0,77400.0,41900.0,56000.0,31700.0,16700.0,216000.0
2024-02-01,94,50,452300.0,244000.0,166900.0,132000.0,452300.0,460400.0,316700.0,137200.0,208300.0,115700.0,96100.0,1268600.0
2024-02-01,95,30,56800.0,30800.0,21800.0,19100.0,56800.0,54100.0,37800.0,17700.0,26000.0,14700.0,15000.0,168400.0
2024-02-01,96,50,298100.0,159500.0,89300.0,63900.0,298100.0,295400.0,205900.0,97100.0,138600.0,68800.0,50700.0,927400.0
2024-02-01,97,20,558100.0,305500.0,176500.0,153800.0,558100.0,559900.0,422300.0,208700.0,252600.0,120000.0,112700.0,1770100.0
2024-02-01,98,50,130500.0,81300.0,55900.0,41900.0,130500.0,122500.0,96900.0,45100.0,49200.0,22700.0,32100.0,331500.0
2024-02-01,99,80,494300.0,275500.0,156300.0,125600.0,494300.0,509700.0,319200.0,144200.0,218800.0,99900.0,101300.0,1169900.0
2024-02-01,100,80,724700.0,413700.0,293000.0,250300.0,724700.0,730100.0,567300.0,282600.0,311000.0,159500.0,188300.0,1901900.0
2024-02-01,101,60,2027900.0,1162200.0,662800.0,544300.0,2027900.0,1900900.0,1307300.0,592400.0,865700.0,395500.0,413700.0,6723500.0
2024-02-01,102,50,1564800.0,811300.0,447300.0,329300.0,1564800.0,1578800.0,1034000.0,490700.0,753500.0,391500.0,256600.0,4287600.0
2024-02-01,103,40,3831100.0,2297900.0,1266300.0,979900.0,3831100.0,3687900.0,2564100.0,1328000.0,1533200.0,891700.0,798700.0,7670600.0
2024-02-01,104,70,516300.0,253400.0,149600.0,118000.0,516300.0,484500.0,412700.0,203200.0,262900.0,122000.0,95800.0,1727500.0
2024-02-01,105,70,2152200.0,1104600.0,716600.0,566800.0,2152200.0,2193500.0,1461100.0,684300.0,1047600.0,481200.0,445600.0,4726400.0
2024-02-01,106,50,1160700.0,626900.0,386700.0,328600.0,1160700.0,1132500.0,801500.0,318000.0,533800.0,315800.0,241100.0,3662300.0
2024-02-01,107,20,1274600.0,638400.0,385200.0,278000.0,1274600.0,1249300.0,961100.0,423300.0,636200.0,330500.0,223900.0,2722100.0
2024-02-01,108,50,515100.0,241100.0,138700.0,114800.0,515100.0,548900.0,349900.0,125900.0,274000.0,135600.0,92100.0,1164500.0
2024-02-01,109,70,446400.0,243900.0,138100.0,99200.0,446400.0,464800.0,278700.0,101000.0,202500.0,114800.0,73600.0,1025500.0
2024-02-01,110,70,2512300.0,1307600.0,737900.0,594400.0,2512300.0,2659100.0,1545100.0,848900.0,1204700.0,577800.0,466400.0,8074400.0
2024-02-01,111,20,720600.0,319800.0,178600.0,154700.0,720600.0,713900.0,536800.0,241100.0,400800.0,203400.0,118000.0,1823800.0
2024-02-01,112,30,1322100.0,626900.0,348500.0,282800.0,1322100.0,1275000.0,871300.0,376700.0,695200.0,370300.0,205300.0,3199000.0
2024-03-01,1,30,2161100.0,999200.0,638900.0,519800.0,2161100.0,2252500.0,1640200.0,898600.0,1161900.0,659100.0,392900.0,6087300.0
2024-03-01,2,80,2601000.0,1530500.0,942800.0,690500.0,2601000.0,2535000.0,1674500.0,886100.0,1070500.0,606700.0,501200.0,9070500.0
2024-03-01,3,60,588500.0,372700.0,246600.0,184500.0,588500.0,614600.0,461100.0,166500.0,215800.0,129400.0,136900.0,1924300.0
2024-03-01,4,70,2391800.0,1297600.0,752000.0,558400.0,2391800.0,2330900.0,1788200.0,754200.0,1094200.0,589500.0,441300.0,6045300.0
2024-03-01,5,30,223300.0,122800.0,87800.0,70000.0,223300.0,213200.0,135700.0,49000.0,100500.0,54300.0,50500.0,606700.0
2024-03-01,6,60,105800.0,62900.0,36500.0,30800.0,105800.0,111300.0,64700.0,24600.0,42900.0,23800.0,22600.0,229200.0
2024-03-01,7,60,237100.0,113900.0,70300.0,50500.0,237100.0,230500.0,148700.0,56700.0,123200.0,73000.0,40400.0,815900.0
2024-03-01,8,60,1199700.0,674000.0,472600.0,383000.0,1199700.0,1175700.0,879500.0,451100.0,525700.0,266400.0,303900.0,2929400.0
2024-03-01,9,30,138700.0,76000.0,46900.0,41200.0,138700.0,147700.0,84100.0,39600.0,62700.0,36900.0,33700.0,323400.0
2024-03-01,10,20,2702800.0,1270900.0,750400.0,658000.0,2702800.0,2577100.0,2100200.0,772300.0,1431900.0,796600.0,515800.0,9000300.0
2024-03-01,11,80,128600.0,70200.0,39400.0,29400.0,128600.0,121500.0,77200.0,33000.0,58400.0,32700.0,24000.0,427800.0
2024-03-01,12,80,947600.0,513300.0,354600.0,298600.0,947600.0,958000.0,712300.0,281400.0,434300.0,224800.0,238900.0,1942700.0
2024-03-01,13,10,2095300.0,1177400.0,716000.0,615600.0,2095300.0,1995800.0,1288600.0,693700.0,917900.0,547700.0,464000.0,7287300.0
2024-03-01,14,80,484700.0,252200.0,164700.0,128200.0,484700.0,454400.0,322900.0,175900.0,232500.0,118900.0,99400.0,1642300.0
2024-03-01,15,50,740900.0,420300.0,259200.0,207100.0,740900.0,740000.0,452600.0,158800.0,320600.0,148500.0,166200.0,2176500.0
2024-03-01,16,80,1707500.0,903500.0,594900.0,521100.0,1707500.0,1701200.0,1063900.0,539400.0,804000.0,418600.0,421800.0,4093700.0
2024-03-01,17,70,212800.0,115600.0,67200.0,47600.0,212800.0,211000.0,138900.0,71900.0,97200.0,52000.0,35000.0,647900.0
2024-03-01,18,20,137600.0,73200.0,45400.0,38000.0,137600.0,132400.0,84200.0,36000.0,64400.0,34000.0,31000.0,417000.0
2024-03-01,19,80,1418600.0,835400.0,587700.0,487000.0,1418600.0,1419000.0,1106600.0,564500.0,583200.0,321700.0,380800.0,3093100.0
2024-03-01,20,80,1529700.0,955500.0,559900.0,411400.0,1529700.0,1431800.0,941800.0,458300.0,574200.0,275800.0,330000.0,3398700.0
2024-03-01,21,50,451800.0,247400.0,138900.0,106900.0,451800.0,445300.0,300500.0,121800.0,204400.0,106000.0,86300.0,1436600.0
2024-03-01,22,70,130700.0,75100.0,48800.0,40800.0,130700.0,138700.0,102600.0,47500.0,55600.0,25900.0,30500.0,366400.0
2024-03-01,23,60,2836700.0,1414000.0,915200.0,718600.0,2836700.0,2706500.0,1930600.0,914400.0,1422700.0,785500.0,546300.0,7357500.0
2024-03-01,24,60,1835600.0,898700.0,535300.0,410600.0,1835600.0,1793900.0,1392700.0,574100.0,936900.0,540100.0,330900.0,5556900.0
2024-03-01,25,40,843300.0,415900.0,283500.0,214800.0,843300.0,870300.0,608000.0,223700.0,427400.0,220600.0,174300.0,2201700.0
2024-03-01,26,80,302800.0,167200.0,106600.0,77700.0,302800.0,294800.0,212400.0,80100.0,135600.0,78300.0,62800.0,618700.0
2024-03-01,27,40,1677600.0,1017500.0,638600.0,552500.0,1677600.0,1725700.0,1098500.0,565400.0,660100.0,347100.0,432900.0,3666900.0
2024-03-01,28,10,1939700.0,1007900.0,584800.0,501000.0,1939700.0,1963300.0,1299500.0,497300.0,931800.0,544300.0,398200.0,5883600.0
2024-03-01,29,50,266000.0,151600.0,98100.0,85700.0,266000.0,279300.0,194000.0,94200.0,114400.0,56100.0,65200.0,540000.0
2024-03-01,30,10,2902900.0,1666300.0,1086800.0,762400.0,2902900.0,2802300.0,2209200.0,908200.0,1236600.0,735800.0,597900.0,7651200.0
2024-03-01,31,70,554700.0,317100.0,190700.0,151400.0,554700.0,564300.0,397700.0,139800.0,237600.0,142500.0,123600.0,1807800.0
2024-03-01,32,50,656400.0,372600.0,226200.0,169600.0,656400.0,640300.0,430200.0,207000.0,283800.0,168200.0,133200.0,1498300.0
2024-03-01,33,40,712500.0,390200.0,254400.0,208300.0,712500.0,730500.0,530300.0,255100.0,322300.0,193300.0,155400.0,1872300.0
2024-03-01,34,70,73700.0,37000.0,25500.0,19400.0,73700.0,75900.0,54300.0,25900.0,36700.0,19100.0,15800.0,187000.0
2024-03-01,35,50,354100.0,192600.0,111900.0,80300.0,354100.0,335700.0,230800.0,118100.0,161500.0,91200.0,59300.0,1069200.0
2024-03-01,36,60,192900.0,104800.0,73200.0,56800.0,192900.0,203300.0,130100.0,60800.0,88100.0,45800.0,41600.0,401300.0
2024-03-01,37,20,1269500.0,744400.0,519200.0,399100.0,1269500.0,1233700.0,775400.0,403900.0,525100.0,247100.0,295300.0,3318200.0
2024-03-01,38,80,1082700.0,539700.0,368300.0,290100.0,1082700.0,1102600.0,687900.0,328100.0,543000.0,244700.0,216800.0,3401600.0
2024-03-01,39,30,1207500.0,622400.0,351600.0,285000.0,1207500.0,1230100.0,821900.0,446300.0,585100.0,296900.0,206300.0,2776200.0
2024-03-01,40,60,155800.0,87500.0,56000.0,39400.0,155800.0,145000.0,116300.0,46000.0,68300.0,39700.0,29600.0,335600.0
2024-03-01,41,50,1260100.0,686300.0,488100.0,381700.0,1260100.0,1263700.0,888100.0,387900.0,573800.0,317300.0,279900.0,4403100.0
2024-03-01,42,80,943800.0,572900.0,403400.0,341300.0,943800.0,880300.0,608600.0,332900.0,370900.0,178700.0,246500.0,2602000.0
2024-03-01,43,20,3152200.0,1697100.0,1041700.0,849300.0,3152200.0,3271900.0,2284200.0,1070800.0,1455100.0,665300.0,620700.0,10257800.0
2024-03-01,44,10,1206400.0,662300.0,425900.0,334500.0,1206400.0,1147800.0,891600.0,424500.0,544100.0,269400.0,263000.0,3611600.0
2024-03-01,45,50,337900.0,166100.0,105800.0,85800.0,337900.0,327600.0,255800.0,115000.0,171800.0,93000.0,68500.0,1097200.0
2024-03-01,46,40,1347100.0,793500.0,441700.0,348700.0,1347100.0,1292000.0,1059700.0,441000.0,553600.0,249300.0,274500.0,4526700.0
2024-03-01,47,80,853800.0,482200.0,271400.0,225300.0,853800.0,902200.0,622300.0,274700.0,371600.0,221700.0,168200.0,1771700.0
2024-03-01,48,30,138400.0,82600.0,54900.0,42600.0,138400.0,131000.0,106600.0,56300.0,55800.0,25200.0,31300.0,411200.0
2024-03-01,49,60,1899700.0,1029300.0,613100.0,510100.0,1899700.0,1865800.0,1270000.0,473400.0,870400.0,443900.0,390600.0,6180800.0
2024-03-01,50,80,1650200.0,876000.0,498600.0,411500.0,1650200.0,1548200.0,1301200.0,496900.0,774200.0,396700.0,320600.0,5286200.0
2024-03-01,51,80,787300.0,416000.0,272000.0,232600.0,787300.0,829200.0,586900.0,310100.0,371300.0,194000.0,178800.0,2622800.0
2024-03-01,52,80,725500.0,340700.0,188100.0,161100.0,725500.0,728000.0,543200.0,268800.0,384800.0,186100.0,131400.0,2401200.0
2024-03-01,53,20,2015700.0,1188800.0,723700.0,594700.0,2015700.0,1983200.0,1547700.0,714500.0,826900.0,494600.0,431400.0,5976700.0
2024-03-01,54,30,3578400.0,1958400.0,1366600.0,975000.0,3578400.0,3574200.0,2319400.0,1261800.0,1620000.0,741200.0,723700.0,10609900.0
2024-03-01,55,70,351100.0,174700.0,113100.0,81000.0,351100.0,351000.0,232900.0,127200.0,176400.0,99100.0,58500.0,914700.0
2024-03-01,56,10,3764500.0,1942300.0,1329700.0,1161300.0,3764500.0,3837000.0,2928900.0,1354500.0,1822200.0,998900.0,889100.0,9453700.0
2024-03-01,57,10,1457700.0,873100.0,594100.0,480000.0,1457700.0,1501900.0,980500.0,431900.0,584600.0,271600.0,377200.0,2920200.0
2024-03-01,58,60,1069100.0,603500.0,342800.0,295300.0,1069100.0,1068000.0,817200.0,407400.0,465600.0,238100.0,220100.0,2452400.0
2024-03-01,59,20,1748700.0,825100.0,480500.0,365600.0,1748700.0,1811700.0,1065500.0,507900.0,923600.0,508700.0,267700.0,5836500.0
2024-03-01,60,80,3386900.0,1690000.0,1081900.0,766800.0,3386900.0,3593300.0,2600300.0,1161300.0,1696900.0,893000.0,622700.0,7674100.0
2024-03-01,61,30,936900.0,445300.0,290800.0,220400.0,936900.0,986900.0,640600.0,302200.0,491600.0,272300.0,164200.0,2432900.0
2024-03-01,62,60,1824700.0,1059100.0,656800.0,542500.0,1824700.0,1888200.0,1203900.0,590300.0,765600.0,443400.0,429200.0,6209900.0
2024-03-01,63,40,1389800.0,672600.0,448400.0,388200.0,1389800.0,1318300.0,1031300.0,562100.0,717200.0,341900.0,300600.0,4107300.0
2024-03-01,64,20,1127600.0,613000.0,435400.0,360400.0,1127600.0,1155100.0,878100.0,401100.0,514600.0,299300.0,274700.0,2276800.0
2024-03-01,65,20,302400.0,175900.0,98400.0,73600.0,302400.0,314500.0,240900.0,117200.0,126500.0,59700.0,53400.0,960600.0
2024-03-01,66,40,85000.0,37800.0,21400.0,18300.0,85000.0,87800.0,65700.0,32800.0,47200.0,25200.0,13600.0,270000.0
2024-03-01,67,50,1008500.0,606200.0,432000.0,378300.0,1008500.0,982000.0,716500.0,252600.0,402300.0,196200.0,295900.0,3198300.0
2024-03-01,68,80,1267000.0,720100.0,475300.0,397300.0,1267000.0,1275300.0,913100.0,461300.0,546900.0,325200.0,297700.0,2871200.0
2024-03-01,69,20,1824600.0,1040700.0,593500.0,419800.0,1824600.0,1768200.0,1191200.0,455300.0,783900.0,452200.0,302500.0,4925500.0
2024-03-01,70,30,630200.0,329400.0,184000.0,159700.0,630200.0,640400.0,461500.0,206800.0,300800.0,161200.0,120700.0,2001500.0
2024-03-01,71,60,2537900.0,1390000.0,780600.0,617400.0,2537900.0,2508000.0,1795300.0,661400.0,1147900.0,554600.0,457700.0,6339200.0
2024-03-01,72,60,960000.0,461400.0,295400.0,259800.0,960000.0,1003500.0,764400.0,268900.0,498600.0,274400.0,198600.0,3222500.0
2024-03-01,73,40,468400.0,273700.0,193200.0,168100.0,468400.0,460900.0,331600.0,134800.0,194700.0,114200.0,134900.0,1200200.0
2024-03-01,74,80,3421400.0,1493700.0,870400.0,689800.0,3421400.0,3636100.0,2167400.0,1173100.0,1927700.0,1023000.0,497200.0,7178800.0
2024-03-01,75,40,1365900.0,834300.0,576400.0,494600.0,1365900.0,1412100.0,938400.0,481700.0,531600.0,245000.0,390000.0,2780500.0
2024-03-01,76,60,93000.0,50800.0,34800.0,27900.0,93000.0,94000.0,60000.0,24100.0,42200.0,21400.0,21800.0,246400.0
2024-03-01,77,10,3118400.0,1749500.0,1153000.0,935400.0,3118400.0,3230100.0,2236300.0,1096200.0,1368900.0,630900.0,760300.0,6733300.0
2024-03-01,78,50,279200.0,131100.0,80600.0,68300.0,279200.0,260900.0,176200.0,69400.0,148100.0,83200.0,54600.0,914200.0
2024-03-01,79,50,1365900.0,650600.0,464600.0,397700.0,1365900.0,1394200.0,1081100.0,380800.0,715300.0,415700.0,292000.0,2817400.0
2024-03-01,80,70,472200.0,281300.0,164800.0,137400.0,472200.0,487100.0,303300.0,161100.0,190900.0,110300.0,100900.0,1074700.0
2024-03-01,81,50,1467300.0,697500.0,450900.0,320000.0,1467300.0,1518900.0,1170900.0,538300.0,769800.0,420900.0,232700.0,4412900.0
2024-03-01,82,50,913000.0,454700.0,323600.0,247300.0,913000.0,934900.0,590600.0,240400.0,458300.0,211000.0,182800.0,2491400.0
2024-03-01,83,60,1959800.0,1181600.0,763700.0,645600.0,1959800.0,2085600.0,1242000.0,512500.0,778200.0,441900.0,510800.0,5803500.0
2024-03-01,84,50,534200.0,251500.0,175900.0,137800.0,534200.0,523600.0,353200.0,162600.0,282700.0,134700.0,107600.0,1742900.0
2024-03-01,85,30,3676500.0,1763900.0,1158000.0,962200.0,3676500.0,3878300.0,2830600.0,1348300.0,1912600.0,1093800.0,748500.0,11594900.0
2024-03-01,86,40,799600.0,437100.0,314600.0,247000.0,799600.0,830400.0,538300.0,212400.0,362500.0,205100.0,196000.0,1948200.0
2024-03-01,87,80,3295200.0,1838300.0,1168000.0,956900.0,3295200.0,3455700.0,2508700.0,1186100.0,1456900.0,691800.0,738200.0,8796000.0
2024-03-01,88,30,1244800.0,713200.0,435800.0,322200.0,1244800.0,1242600.0,762500.0,323200.0,531600.0,242600.0,238600.0,4184500.0
2024-03-01,89,60,3347400.0,1830700.0,1021300.0,895200.0,3347400.0,3265000.0,2479600.0,1126400.0,1516700.0,871300.0,719300.0,8016900.0
2024-03-01,90,30,1354900.0,781400.0,516600.0,439300.0,1354900.0,1358100.0,914900.0,486200.0,573500.0,302500.0,331800.0,4473300.0
2024-03-01,91,80,2072400.0,1316400.0,921400.0,717900.0,2072400.0,1994100.0,1456700.0,591700.0,756000.0,357200.0,528200.0,6016200.0
2024-03-01,92,20,518800.0,287600.0,163700.0,134500.0,518800.0,517300.0,372600.0,178600.0,231200.0,118300.0,100100.0,1137100.0
2024-03-01,93,30,60900.0,37100.0,24000.0,17000.0,60900.0,58800.0,38700.0,21000.0,23800.0,12800.0,13200.0,123500.0
2024-03-01,94,50,264100.0,131400.0,82800.0,65100.0,264100.0,253700.0,180200.0,68200.0,132700.0,71300.0,51900.0,775100.0
2024-03-01,95,50,45800.0,26900.0,16900.0,13600.0,45800.0,44100.0,31000.0,11500.0,18900.0,9100.0,11000.0,126200.0
2024-03-01,96,70,126500.0,74800.0,52600.0,42500.0,126500.0,133200.0,89300.0,44700.0,51700.0,24000.0,33400.0,424200.0
2024-03-01,97,10,3411400.0,1917400.0,1068700.0,850000.0,3411400.0,3282200.0,2594200.0,1317600.0,1494000.0,757700.0,662100.0,10616600.0
2024-03-01,98,20,295300.0,148100.0,87300.0,74600.0,295300.0,286300.0,229000.0,98900.0,147200.0,70400.0,59000.0,940300.0
2024-03-01,99,20,1133300.0,522500.0,348500.0,263800.0,1133300.0,1111400.0,715100.0,343500.0,610800.0,298100.0,212500.0,2986600.0
2024-03-01,100,60,660300.0,400100.0,233900.0,187000.0,660300.0,665600.0,419800.0,193900.0,260200.0,136000.0,153100.0,1892700.0
2024-03-01,101,70,1206400.0,684200.0,463300.0,361600.0,1206400.0,1240100.0,762900.0,299700.0,522200.0,266400.0,272600.0,3409100.0
2024-03-01,102,10,994100.0,513900.0,352900.0,299300.0,994100.0,990200.0,715800.0,263100.0,480200.0,235000.0,226600.0,2896400.0
2024-03-01,103,70,2843900.0,1581300.0,1061000.0,856800.0,2843900.0,3021400.0,2172900.0,1038800.0,1262600.0,651300.0,634200.0,8490000.0
2024-03-01,104,50,358400.0,169100.0,107800.0,80000.0,358400.0,341800.0,217600.0,86600.0,189300.0,85200.0,58900.0,1252700.0
2024-03-01,105,70,2188100.0,1256300.0,733700.0,515600.0,2188100.0,2250500.0,1715100.0,788800.0,931800.0,520800.0,400100.0,6289500.0
2024-03-01,106,60,1038500.0,474700.0,297800.0,230100.0,1038500.0,966500.0,659500.0,297600.0,563800.0,301000.0,177200.0,2606600.0
2024-03-01,107,20,4179700.0,2324100.0,1599500.0,1285200.0,4179700.0,4293300.0,3315400.0,1533800.0,1855600.0,1049300.0,1022700.0,14385900.0
2024-03-01,108,80,2969700.0,1637000.0,1034500.0,772200.0,2969700.0,2920900.0,2250200.0,886800.0,1332700.0,739900.0,617800.0,7776600.0
2024-03-01,109,60,511400.0,269900.0,160500.0,120600.0,511400.0,504200.0,383400.0,160400.0,241500.0,128800.0,89000.0,1263600.0
2024-03-01,110,40,1732400.0,825200.0,584400.0,429100.0,1732400.0,1789900.0,1120800.0,446500.0,907200.0,444400.0,318800.0,5634500.0
2024-03-01,111,60,459800.0,282500.0,159100.0,138700.0,459800.0,459300.0,276500.0,144200.0,177300.0,105300.0,111600.0,1175600.0
2024-03-01,112,60,2524100.0,1387100.0,898400.0,673300.0,2524100.0,2412000.0,1900300.0,859400.0,1137000.0,579500.0,535300.0,5533800.0
2024-04-01,1,70,2937700.0,1871500.0,1139800.0,974400.0,2937700.0,3051200.0,2031200.0,759800.0,1066200.0,562700.0,732300.0,5912500.0
2024-04-01,2,40,2580200.0,1479200.0,967700.0,722600.0,2580200.0,2597700.0,1670500.0,742200.0,1101000.0,596700.0,546700.0,7090800.0
2024-04-01,3,40,900500.0,523000.0,363600.0,272800.0,900500.0,860100.0,563900.0,262300.0,377500.0,182800.0,199100.0,2165600.0
2024-04-01,4,40,3135000.0,1726500.0,992400.0,866000.0,3135000.0,2981200.0,2386200.0,919500.0,1408500.0,739400.0,709700.0,10264300.0
2024-04-01,5,60,413400.0,212400.0,137300.0,106000.0,413400.0,424400.0,253000.0,129700.0,201000.0,104800.0,83000.0,1105800.0
2024-04-01,6,60,117000.0,61100.0,43300.0,32300.0,117000.0,109100.0,73000.0,38200.0,55900.0,33200.0,23900.0,335100.0
2024-04-01,7,30,603100.0,306600.0,194000.0,161500.0,603100.0,636000.0,407800.0,166100.0,296500.0,161500.0,118600.0,1357800.0
2024-04-01,8,60,2281800.0,1260900.0,875500.0,624100.0,2281800.0,2173800.0,1473200.0,609000.0,1020900.0,504000.0,466000.0,6770000.0
2024-04-01,9,50,880000.0,467400.0,316500.0,251200.0,880000.0,873900.0,557400.0,290300.0,412600.0,193400.0,186800.0,2092200.0
2024-04-01,10,20,1361400.0,749700.0,420500.0,360900.0,1361400.0,1370600.0,824000.0,353800.0,611700.0,345500.0,262900.0,3258800.0
2024-04-01,11,30,284400.0,148500.0,89500.0,66600.0,284400.0,275800.0,206300.0,77600.0,135900.0,78200.0,48100.0,851900.0
2024-04-01,12,60,1178800.0,590400.0,418500.0,334300.0,1178800.0,1118600.0,930900.0,426200.0,588400.0,316900.0,256000.0,3681800.0
2024-04-01,13,70,3511700.0,1957800.0,1379300.0,1085100.0,3511700.0,3377500.0,2169900.0,893100.0,1553900.0,795300.0,798200.0,7079000.0
2024-04-01,14,30,2099600.0,1082000.0,721600.0,569000.0,2099600.0,2174700.0,1385600.0,697200.0,1017600.0,579700.0,443600.0,6708500.0
2024-04-01,15,60,564400.0,298100.0,184000.0,134200.0,564400.0,583100.0,382600.0,162900.0,266300.0,130300.0,102300.0,1331600.0
2024-04-01,16,50,2671600.0,1492500.0,889100.0,652500.0,2671600.0,2510200.0,1676000.0,623600.0,1179100.0,611100.0,499300.0,8150300.0
2024-04-01,17,80,223100.0,125700.0,89900.0,63300.0,223100.0,237900.0,146400.0,54900.0,97400.0,50200.0,45600.0,476400.0
2024-04-01,18,10,441000.0,229100.0,156600.0,123700.0,441000.0,433100.0,326100.0,116200.0,211900.0,97900.0,98300.0,978600.0
2024-04-01,19,50,1907300.0,941100.0,548400.0,467000.0,1907300.0,1992000.0,1460300.0,546700.0,966200.0,546100.0,347900.0,6021000.0
2024-04-01,20,80,1819800.0,1127100.0,708200.0,594000.0,1819800.0,1825200.0,1449300.0,644300.0,692700.0,382500.0,446200.0,4521500.0
2024-04-01,21,10,658000.0,378100.0,249000.0,183200.0,658000.0,693700.0,508500.0,200100.0,279900.0,130700.0,143500.0,1636300.0
2024-04-01,22,30,250300.0,141700.0,83800.0,73300.0,250300.0,253100.0,184800.0,90100.0,108600.0,51400.0,58400.0,594000.0
2024-04-01,23,80,1019600.0,594300.0,424800.0,355400.0,1019600.0,956800.0,684300.0,260600.0,425300.0,225600.0,259700.0,2785300.0
2024-04-01,24,60,4451600.0,2450500.0,1683300.0,1311200.0,4451600.0,4260200.0,3284600.0,1384900.0,2001100.0,940900.0,1061900.0,12143800.0
2024-04-01,25,80,2590700.0,1289400.0,750800.0,550800.0,2590700.0,2535400.0,1933900.0,783400.0,1301300.0,747900.0,446900.0,7336300.0
2024-04-01,26,20,252600.0,132900.0,79000.0,60500.0,252600.0,234900.0,183800.0,78300.0,119700.0,57200.0,43700.0,829900.0
2024-04-01,27,40,2400000.0,1328000.0,852100.0,655900.0,2400000.0,2408100.0,1678800.0,772700.0,1072000.0,581000.0,493400.0,7107300.0
2024-04-01,28,20,1109100.0,660000.0,456700.0,330400.0,1109100.0,1167100.0,710300.0,317600.0,449100.0,208700.0,256800.0,3609500.0
2024-04-01,29,80,1789400.0,983800.0,549300.0,406300.0,1789400.0,1844000.0,1078300.0,576000.0,805600.0,441800.0,330300.0,5812200.0
2024-04-01,30,80,579300.0,290300.0,203600.0,172600.0,579300.0,603200.0,354300.0,167700.0,289000.0,153000.0,136900.0,1883700.0
2024-04-01,31,20,417500.0,264100.0,177800.0,141500.0,417500.0,399300.0,294400.0,117700.0,153400.0,83400.0,104400.0,1304200.0
2024-04-01,32,70,306900.0,173900.0,115600.0,95500.0,306900.0,303800.0,190500.0,96900.0,133000.0,70800.0,73600.0,916500.0
2024-04-01,33,80,2459800.0,1433400.0,1031300.0,878700.0,2459800.0,2429600.0,1787400.0,920900.0,1026400.0,511700.0,653800.0,6932800.0
2024-04-01,34,70,457200.0,280800.0,200300.0,156300.0,457200.0,450600.0,340700.0,186200.0,176400.0,95100.0,120600.0,1595700.0
2024-04-01,35,50,103100.0,57000.0,39600.0,27900.0,103100.0,107700.0,76100.0,30800.0,46100.0,24600.0,21600.0,349400.0
2024-04-01,36,30,201500.0,101300.0,58100.0,44500.0,201500.0,203800.0,130300.0,66700.0,100200.0,46500.0,33800.0,680400.0
